InvoiceNo,CustomerID,Date,SubTotal,BasketSize
C512768,14290.0,2010-06-17 16:35:00,-152.6,-28
C512769,14849.0,2010-06-17 16:52:00,-1.7,-2
C512770,17399.0,2010-06-17 16:52:00,-25111.09,-1
C512773,13983.0,2010-06-17 17:01:00,-2.55,-1
C512774,16037.0,2010-06-17 17:10:00,-9.95,-1
C512775,18258.0,2010-06-17 17:24:00,-5.0,-4
C512777,15432.0,2010-06-17 17:41:00,-12.75,-1
C512778,15023.0,2010-06-17 17:45:00,-19.09,-3
C512785,14505.0,2010-06-18 08:24:00,-27.2,-18
C512790,13297.0,2010-06-18 09:35:00,-15.95,-1
C512792,15141.0,2010-06-18 09:36:00,-2.51,-4
C512793,17017.0,2010-06-18 09:39:00,-18.58,-15
C512794,15447.0,2010-06-18 10:17:00,-7.95,-1
C512796,16797.0,2010-06-18 10:25:00,-17.4,-3
C512845,13338.0,2010-06-18 11:40:00,-50.0,-1
C512898,14967.0,2010-06-18 12:53:00,-302.09,-1
C512913,16838.0,2010-06-18 15:06:00,-27.0,-4
C512928,16710.0,2010-06-20 11:02:00,-12.75,-1
C513100,13421.0,2010-06-21 15:21:00,-10.95,-1
C513185,14646.0,2010-06-22 13:27:00,-68.0,-8
C513193,16894.0,2010-06-22 14:28:00,-14.95,-1
C513198,16191.0,2010-06-22 16:11:00,-1.65,-1
C513317,17092.0,2010-06-23 16:14:00,-2.55,-1
C513346,16518.0,2010-06-24 10:58:00,-17.700000000000003,-6
C513404,14911.0,2010-06-24 11:54:00,-49.050000000000004,-9
C513406,15358.0,2010-06-24 11:56:00,-22.2,-5
C513407,15381.0,2010-06-24 12:01:00,-2.95,-1
C513408,13093.0,2010-06-24 12:09:00,-4.25,-5
C513411,16191.0,2010-06-24 12:12:00,-59.8,-4
C513412,16094.0,2010-06-24 12:13:00,-8.45,-3
C513414,13338.0,2010-06-24 12:15:00,-29.7,-2
C513418,17696.0,2010-06-24 12:36:00,-19.8,-20
C513421,17696.0,2010-06-24 12:39:00,-30.200000000000003,-20
C513423,14527.0,2010-06-24 12:51:00,-16.55,-1
C513429,16623.0,2010-06-24 13:33:00,-12.75,-1
C513430,16500.0,2010-06-24 13:40:00,-7.95,-1
C513433,15858.0,2010-06-24 13:53:00,-25.5,-2
C513453,12412.0,2010-06-24 15:19:00,-5.9,-2
C513459,15323.0,2010-06-24 15:49:00,-113.7,-49
C513462,15827.0,2010-06-24 16:05:00,-21.25,-5
C513463,15719.0,2010-06-24 16:07:00,-6.45,-1
C513464,15785.0,2010-06-24 16:13:00,-4.1499999999999995,-3
C513465,16225.0,2010-06-24 16:14:00,-17.9,-2
C513466,14198.0,2010-06-24 16:18:00,-4.25,-5
C513467,14315.0,2010-06-24 16:21:00,-4.95,-1
C513477,14459.0,2010-06-24 16:56:00,-36.6,-1
C513478,15513.0,2010-06-24 17:03:00,-38.81,-13
C513479,12982.0,2010-06-24 17:04:00,-24.5,-12
C513480,17071.0,2010-06-24 17:06:00,-9.25,-3
C513481,13552.0,2010-06-24 17:30:00,-30.0,-24
C513482,16684.0,2010-06-24 17:32:00,-254.4,-240
C513483,13468.0,2010-06-24 17:36:00,-95.8,-14
C513484,12949.0,2010-06-24 17:45:00,-81.0,-12
C513485,14895.0,2010-06-24 17:48:00,-92.65,-17
C513486,18286.0,2010-06-24 17:51:00,-108.0,-16
C513488,14857.0,2010-06-24 18:31:00,-38.25,-3
C513489,15513.0,2010-06-24 18:33:00,-190.75,-35
C513504,13488.0,2010-06-25 10:39:00,-8.5,-10
C513550,13564.0,2010-06-25 12:25:00,-6.75,-1
C513587,14970.0,2010-06-27 10:41:00,-790.25,-145
C513588,15580.0,2010-06-27 10:43:00,-61.65,-20
C513590,14970.0,2010-06-27 10:49:00,-340.0,-40
C513595,15998.0,2010-06-27 11:11:00,-33.75,-5
C513603,17618.0,2010-06-27 11:33:00,-8.85,-3
C513610,14606.0,2010-06-27 12:09:00,-5.1,-2
C513645,14505.0,2010-06-27 15:51:00,-22.9,-6
C513654,12621.0,2010-06-28 10:00:00,-12.75,-1
C513668,17389.0,2010-06-28 11:28:00,-45.0,-12
C513745,13089.0,2010-06-28 12:24:00,-47.25,-7
C513746,12417.0,2010-06-28 12:27:00,-9.95,-1
C513748,14646.0,2010-06-28 12:31:00,-54.5,-10
C513749,12472.0,2010-06-28 12:37:00,-63.25,-37
C513765,16683.0,2010-06-28 13:20:00,-10.9,-2
C513771,16754.0,2010-06-28 13:49:00,-7500.32,-6584
C513780,16754.0,2010-06-28 14:15:00,-891.12,-760
C513866,16155.0,2010-06-29 11:36:00,-15.85,-13
C513935,14040.0,2010-06-29 12:38:00,-96.15,-15
C513944,16858.0,2010-06-29 13:14:00,-74.25,-11
C513947,17191.0,2010-06-29 13:45:00,-25.5,-2
C513954,13963.0,2010-06-29 14:32:00,-112.25,-7
C513955,15544.0,2010-06-29 14:45:00,-0.85,-1
C513957,15005.0,2010-06-29 14:51:00,-7.15,-3
C513966,12380.0,2010-06-29 15:32:00,-240.0,-16
C513976,15248.0,2010-06-30 08:14:00,-28.9,-8
C513977,17961.0,2010-06-30 08:16:00,-3.75,-1
C513978,13999.0,2010-06-30 08:17:00,-6.35,-1
C513979,13097.0,2010-06-30 08:18:00,-7.8,-4
C513980,12746.0,2010-06-30 08:19:00,-11.8,-4
C513981,16467.0,2010-06-30 08:19:00,-6.76,-4
C513982,13050.0,2010-06-30 08:20:00,-16.95,-1
C513983,15432.0,2010-06-30 08:23:00,-6.75,-1
C513985,18172.0,2010-06-30 08:26:00,-6.95,-1
C513986,14623.0,2010-06-30 08:29:00,-8.85,-3
C513988,14840.0,2010-06-30 08:31:00,-22.5,-6
C513989,16153.0,2010-06-30 08:33:00,-61.199999999999996,-24
C513994,16754.0,2010-06-30 08:48:00,-1740.24,-1236
C513997,14329.0,2010-06-30 09:12:00,-4.9,-2
C513999,14211.0,2010-06-30 09:17:00,-17.65,-7
C514000,17696.0,2010-06-30 09:18:00,-3.99,-3
C514001,16401.0,2010-06-30 09:19:00,-1.7,-2
C514003,16860.0,2010-06-30 09:26:00,-16.95,-1
C514006,15255.0,2010-06-30 09:40:00,-20.4,-4
C514007,13611.0,2010-06-30 09:41:00,-2.55,-1
C514010,14738.0,2010-06-30 10:04:00,-33.75,-5
C514011,14911.0,2010-06-30 10:18:00,-77.25,-15
C514012,17115.0,2010-06-30 10:19:00,-9.95,-1
C514014,15039.0,2010-06-30 10:21:00,-4.95,-1
C514020,16104.0,2010-06-30 10:34:00,-135.0,-20
C514024,12346.0,2010-06-30 11:22:00,-328.54,-15
C514025,14732.0,2010-06-30 11:25:00,-5.95,-1
C514031,14156.0,2010-06-30 11:37:00,-39.8,-8
C514052,13097.0,2010-06-30 11:44:00,-14.65,-9
C514060,14555.0,2010-06-30 11:54:00,-9.15,-3
C514072,12708.0,2010-06-30 11:59:00,-18.0,-1
C514093,14606.0,2010-06-30 12:09:00,-3.75,-2
C514094,14648.0,2010-06-30 12:14:00,-41.7,-24
C514095,12770.0,2010-06-30 12:17:00,-60.5,-22
C514135,18061.0,2010-06-30 13:41:00,-8.5,-1
C514139,17611.0,2010-06-30 13:47:00,-87.75,-13
C514142,14492.0,2010-06-30 13:51:00,-51.0,-4
C514143,13015.0,2010-06-30 13:53:00,-46.65,-7
C514144,17512.0,2010-06-30 13:54:00,-30.599999999999998,-12
C514145,13920.0,2010-06-30 13:57:00,-39.8,-4
C514146,15639.0,2010-06-30 14:00:00,-19.35,-5
C514147,17692.0,2010-06-30 14:05:00,-5.9,-2
C514148,15750.0,2010-06-30 14:07:00,-6.640000000000001,-2
C514149,14256.0,2010-06-30 14:09:00,-8.5,-2
C514150,13295.0,2010-06-30 14:10:00,-10.4,-16
C514151,17588.0,2010-06-30 14:11:00,-12.75,-5
C514153,17342.0,2010-06-30 14:12:00,-13.5,-2
C514154,13750.0,2010-06-30 14:14:00,-14.850000000000001,-3
C514156,14911.0,2010-06-30 14:18:00,-85.13,-1
C514159,12874.0,2010-06-30 14:36:00,-15.0,-12
C514162,16283.0,2010-06-30 15:32:00,-35.5,-8
C514202,13662.0,2010-06-30 16:09:00,-30.35,-9
C514213,14835.0,2010-06-30 17:30:00,-3.9,-2
C514214,17096.0,2010-06-30 17:32:00,-7.5,-2
C514215,13778.0,2010-06-30 17:34:00,-7.95,-1
C514216,17593.0,2010-06-30 17:38:00,-12.42,-6
C514223,12431.0,2010-07-01 10:11:00,-27.0,-4
C514229,15581.0,2010-07-01 10:33:00,-67.2,-16
C514273,14451.0,2010-07-01 11:16:00,-3.9,-2
C514303,14527.0,2010-07-01 12:45:00,-18.42,-1
C514309,13503.0,2010-07-01 13:13:00,-20.3,-6
C514315,14755.0,2010-07-01 13:36:00,-10.5,-25
C514326,13503.0,2010-07-01 14:21:00,-20.3,-1
C514327,13503.0,2010-07-01 14:22:00,-20.3,-1
C514340,14527.0,2010-07-01 15:01:00,-147.93,-57
C514341,17578.0,2010-07-01 15:06:00,-17.830000000000002,-5
C514361,13969.0,2010-07-01 17:51:00,-5.95,-1
C514368,15015.0,2010-07-01 19:19:00,-3.38,-2
C514381,13425.0,2010-07-02 11:07:00,-14.850000000000001,-3
C514382,12779.0,2010-07-02 11:12:00,-1.45,-1
C514384,16923.0,2010-07-02 11:34:00,-2.95,-1
C514385,18053.0,2010-07-02 11:37:00,-14.850000000000001,-3
C514390,17841.0,2010-07-02 11:57:00,-21.65,-5
C514392,16571.0,2010-07-02 11:59:00,-31.200000000000003,-10
C514417,17578.0,2010-07-02 12:26:00,-7.05,-5
C514482,12422.0,2010-07-02 14:38:00,-36.0,-2
C514485,12422.0,2010-07-02 14:41:00,-18.0,-1
C514489,12409.0,2010-07-02 15:09:00,-101.88,-12
C514501,13782.0,2010-07-04 11:05:00,-7.95,-1
C514522,12529.0,2010-07-05 09:35:00,-4.7,-2
C514526,15430.0,2010-07-05 09:55:00,-51.0,-8
C514528,12708.0,2010-07-05 09:58:00,-14.850000000000001,-3
C514535,13861.0,2010-07-05 10:36:00,-21.95,-5
C514536,13152.0,2010-07-05 10:37:00,-9.95,-1
C514538,16835.0,2010-07-05 10:39:00,-19.5,-10
C514539,18217.0,2010-07-05 10:41:00,-19.79,-15
C514541,14217.0,2010-07-05 10:45:00,-7.95,-1
C514543,17380.0,2010-07-05 10:48:00,-1.25,-1
C514546,15628.0,2010-07-05 10:54:00,-17.700000000000003,-6
C514547,16161.0,2010-07-05 10:54:00,-43.95,-5
C514548,13299.0,2010-07-05 10:56:00,-29.700000000000003,-6
C514549,16684.0,2010-07-05 10:58:00,-56.760000000000005,-34
C514550,15754.0,2010-07-05 11:06:00,-29.9,-2
C514557,17667.0,2010-07-05 11:36:00,-5.9,-2
C514560,14194.0,2010-07-05 11:39:00,-7.15,-11
C514561,14426.0,2010-07-05 11:46:00,-22.75,-4
C514562,16961.0,2010-07-05 11:47:00,-16.95,-1
C514602,12755.0,2010-07-05 12:19:00,-18.3,-10
C514611,12583.0,2010-07-05 12:25:00,-8.5,-1
C514683,17115.0,2010-07-05 13:57:00,-4.95,-1
C514684,17287.0,2010-07-05 14:08:00,-6.300000000000001,-3
C514689,17307.0,2010-07-05 14:39:00,-152.64000000000001,-144
C514804,13813.0,2010-07-06 10:56:00,-16.25,-7
C514832,17867.0,2010-07-06 14:00:00,-18.45,-2
C514833,14295.0,2010-07-06 14:03:00,-2.5,-2
C514846,13027.0,2010-07-06 16:07:00,-96.0,-240
C514848,12709.0,2010-07-06 16:10:00,-71.7,-10
C514868,14748.0,2010-07-07 09:54:00,-3.75,-1
C514873,14154.0,2010-07-07 10:26:00,-175.2,-16
C514937,15044.0,2010-07-07 11:24:00,-11.9,-2
C514939,14621.0,2010-07-07 11:31:00,-27.0,-4
C514968,16554.0,2010-07-07 12:25:00,-65.8,-8
C514977,17841.0,2010-07-07 13:22:00,-16.549999999999997,-3
C514980,14530.0,2010-07-07 13:39:00,-64.5,-6
C515014,15581.0,2010-07-07 16:32:00,-1588.51,-1
C515080,13877.0,2010-07-08 10:59:00,-1.65,-1
C515092,14299.0,2010-07-08 11:31:00,-153.29999999999998,-14
C515095,16570.0,2010-07-08 11:42:00,-55.349999999999994,-28
C515101,14527.0,2010-07-08 12:01:00,-8.95,-1
C515103,13668.0,2010-07-08 12:13:00,-51.5,-10
C515105,18172.0,2010-07-08 12:18:00,-2.95,-1
C515106,14527.0,2010-07-08 12:18:00,-8.95,-1
C515120,14655.0,2010-07-08 13:45:00,-7.5,-1
C515125,12592.0,2010-07-08 14:14:00,-715.02,-1
C515133,12592.0,2010-07-08 14:20:00,-661.02,-1
C515139,12592.0,2010-07-08 14:21:00,-54.0,-1
C515151,14154.0,2010-07-08 14:56:00,-21.9,-2
C515153,12693.0,2010-07-08 15:02:00,-17.85,-3
C515155,13564.0,2010-07-08 15:14:00,-3.9,-2
C515186,13802.0,2010-07-09 09:29:00,-69.44999999999999,-7
C515250,17990.0,2010-07-09 11:36:00,-5.04,-12
C515256,17531.0,2010-07-09 11:52:00,-24.849999999999998,-5
C515258,13337.0,2010-07-09 11:53:00,-26.71,-25
C515262,12935.0,2010-07-09 12:31:00,-29.849999999999998,-3
C515263,13192.0,2010-07-09 12:32:00,-7.6499999999999995,-3
C515264,13113.0,2010-07-09 12:37:00,-14.46,-5
C515283,12576.0,2010-07-09 14:01:00,-32.3,-6
C515299,13734.0,2010-07-09 15:26:00,-2970.7500000000005,-85
C515302,17865.0,2010-07-09 15:46:00,-75.60000000000001,-36
C515306,13408.0,2010-07-09 16:05:00,-29.5,-10
C515307,13612.0,2010-07-09 16:18:00,-40.5,-6
C515309,13093.0,2010-07-09 16:39:00,-187.0,-20
C515325,15555.0,2010-07-11 12:37:00,-2.9,-2
C515408,17841.0,2010-07-12 12:23:00,-1.95,-1
C515410,18135.0,2010-07-12 12:42:00,-12.75,-1
C515422,16883.0,2010-07-12 13:21:00,-9.95,-1
C515429,15076.0,2010-07-12 14:17:00,-10.95,-1
C515430,14295.0,2010-07-12 14:18:00,-32.849999999999994,-3
C515467,15650.0,2010-07-12 16:02:00,-14.850000000000001,-3
C515468,14882.0,2010-07-12 16:07:00,-201.6,-192
C515483,13874.0,2010-07-13 10:24:00,-11.8,-4
C515505,15039.0,2010-07-13 11:03:00,-9.9,-2
C515570,17931.0,2010-07-13 12:34:00,-114.48000000000002,-108
C515596,15544.0,2010-07-13 14:01:00,-6.76,-4
C515613,17145.0,2010-07-13 16:23:00,-8.5,-1
C515618,17949.0,2010-07-13 17:19:00,-197.1,-18
C515620,16320.0,2010-07-14 09:35:00,-1189.94,-1
C515623,12431.0,2010-07-14 10:00:00,-25.5,-2
C515630,14045.0,2010-07-14 10:24:00,-272.0,-32
C515675,15527.0,2010-07-14 11:14:00,-2.37,-2
C515676,15885.0,2010-07-14 11:19:00,-102.0,-8
C515683,18226.0,2010-07-14 11:52:00,-2.95,-1
C515686,13901.0,2010-07-14 12:02:00,-29.75,-3
C515689,17531.0,2010-07-14 12:06:00,-25.5,-2
C515691,14634.0,2010-07-14 12:09:00,-13.200000000000001,-24
C515692,14156.0,2010-07-14 12:10:00,-1.7,-2
C515693,17342.0,2010-07-14 12:11:00,-27.599999999999998,-16
C515694,16739.0,2010-07-14 12:12:00,-3.75,-1
C515695,18197.0,2010-07-14 12:13:00,-8.7,-4
C515696,14112.0,2010-07-14 12:17:00,-2.5,-2
C515698,13021.0,2010-07-14 12:20:00,-9.9,-2
C515699,15076.0,2010-07-14 12:22:00,-10.95,-1
C515700,16576.0,2010-07-14 12:24:00,-12.600000000000001,-6
C515701,18217.0,2010-07-14 12:25:00,-22.45,-15
C515767,15311.0,2010-07-14 14:25:00,-9.08,-12
C515772,16161.0,2010-07-14 14:46:00,-2.55,-1
C515777,14679.0,2010-07-14 15:14:00,-13.94,-4
C515778,18260.0,2010-07-14 15:23:00,-9.95,-1
C515779,14952.0,2010-07-14 15:24:00,-9.95,-1
C515784,13872.0,2010-07-14 15:39:00,-5.0,-4
C515785,14020.0,2010-07-14 15:40:00,-35.75,-7
C515786,13814.0,2010-07-14 15:41:00,-1.25,-1
C515787,14621.0,2010-07-14 15:46:00,-10.549999999999999,-4
C515788,14543.0,2010-07-14 15:50:00,-109.0,-20
C515789,17644.0,2010-07-14 15:52:00,-19.9,-2
C515790,16180.0,2010-07-14 15:53:00,-42.9,-14
C515791,15077.0,2010-07-14 15:55:00,-1.25,-1
C515793,15941.0,2010-07-14 16:01:00,-174.4,-32
C515794,13552.0,2010-07-14 16:03:00,-27.15,-3
C515796,16168.0,2010-07-14 16:11:00,-4.65,-1
C515797,16894.0,2010-07-14 16:12:00,-26.75,-5
C515798,13078.0,2010-07-14 16:15:00,-48.449999999999996,-5
C515799,15489.0,2010-07-14 16:18:00,-17.700000000000003,-6
C515800,13468.0,2010-07-14 16:19:00,-10.95,-1
C515802,14849.0,2010-07-14 16:22:00,-17.5,-14
C515803,13484.0,2010-07-14 16:28:00,-23.4,-12
C515805,12468.0,2010-07-14 16:46:00,-9.95,-1
C515806,16177.0,2010-07-14 16:47:00,-49.2,-8
C515807,13093.0,2010-07-14 16:49:00,-3.75,-1
C515808,13304.0,2010-07-14 16:57:00,-10.95,-1
C515839,14606.0,2010-07-15 11:19:00,-15.0,-1
C515882,12891.0,2010-07-15 11:59:00,-21.0,-50
C515886,18102.0,2010-07-15 12:04:00,-3580.8,-1
C515921,15542.0,2010-07-15 13:42:00,-22.55,-17
C515942,17757.0,2010-07-15 15:17:00,-20.16,-48
C515950,16161.0,2010-07-15 18:00:00,-5.9,-2
C515959,17531.0,2010-07-16 07:15:00,-3.3,-2
C515960,13267.0,2010-07-16 07:17:00,-26.75,-3
C515962,17412.0,2010-07-16 07:21:00,-13.39,-3
C515963,13488.0,2010-07-16 07:27:00,-7.95,-1
C515964,13047.0,2010-07-16 07:29:00,-10.45,-3
C515965,16576.0,2010-07-16 07:46:00,-12.600000000000001,-6
C515966,13059.0,2010-07-16 07:47:00,-9.3,-2
C515967,13735.0,2010-07-16 07:48:00,-19.9,-2
C515968,14640.0,2010-07-16 07:49:00,-28.7,-6
C515970,14621.0,2010-07-16 07:51:00,-11.25,-6
C515972,14156.0,2010-07-16 07:54:00,-990.0,-264
C515973,14911.0,2010-07-16 07:57:00,-14.7,-4
C515974,13317.0,2010-07-16 08:00:00,-60.75,-9
C515975,17531.0,2010-07-16 08:01:00,-3.75,-1
C515976,14175.0,2010-07-16 08:05:00,-72.85,-11
C515977,15125.0,2010-07-16 08:06:00,-6.36,-6
C515978,12749.0,2010-07-16 08:09:00,-60.4,-6
C515979,17581.0,2010-07-16 08:10:00,-20.7,-6
C515980,12749.0,2010-07-16 08:12:00,-7.95,-1
C515981,13050.0,2010-07-16 08:13:00,-27.1,-5
C515982,14389.0,2010-07-16 08:14:00,-10.3,-10
C515983,16133.0,2010-07-16 08:17:00,-182.14999999999998,-17
C515985,13425.0,2010-07-16 08:19:00,-2.95,-1
C515990,16554.0,2010-07-16 08:23:00,-5.95,-1
C515991,16351.0,2010-07-16 08:25:00,-1.45,-1
C515992,16746.0,2010-07-16 08:26:00,-9.95,-1
C515993,15841.0,2010-07-16 08:28:00,-10.95,-1
C515994,12633.0,2010-07-16 08:30:00,-39.15,-7
C515997,13089.0,2010-07-16 08:31:00,-54.75,-5
C515999,12975.0,2010-07-16 08:33:00,-46.7,-4
C516013,16466.0,2010-07-16 09:53:00,-125.0,-1
C516024,17965.0,2010-07-16 10:34:00,-4.25,-1
C516118,13093.0,2010-07-16 14:32:00,-195.6,-24
C516149,13798.0,2010-07-18 10:52:00,-191.94,-65
C516159,16950.0,2010-07-18 11:53:00,-8.0,-8
C516180,14546.0,2010-07-18 14:37:00,-3.8000000000000003,-2
C516202,15039.0,2010-07-19 10:43:00,-6.95,-1
C516274,16954.0,2010-07-19 12:45:00,-44.550000000000004,-9
C516317,12471.0,2010-07-19 14:48:00,-46.25,-7
C516318,14156.0,2010-07-19 14:56:00,-8.5,-1
C516320,13999.0,2010-07-19 14:58:00,-15.5,-4
C516336,16746.0,2010-07-19 17:31:00,-9.95,-1
C516448,13107.0,2010-07-20 12:51:00,-80.0,-38
C516459,14492.0,2010-07-20 13:48:00,-288.05,-107
C516460,17426.0,2010-07-20 13:50:00,-32.7,-6
C516462,15101.0,2010-07-20 14:18:00,-4.2,-2
C516543,13115.0,2010-07-21 12:09:00,-1.65,-1
C516553,14952.0,2010-07-21 12:12:00,-9.95,-1
C516565,12523.0,2010-07-21 12:27:00,-19.2,-10
C516571,17676.0,2010-07-21 12:47:00,-20.16,-48
C516574,13047.0,2010-07-21 13:02:00,-5.95,-1
C516575,17739.0,2010-07-21 13:10:00,-7.15,-3
C516576,14621.0,2010-07-21 13:14:00,-10.55,-6
C516577,15791.0,2010-07-21 13:15:00,-26.75,-9
C516578,15827.0,2010-07-21 13:16:00,-27.05,-5
C516580,18223.0,2010-07-21 13:18:00,-10.719999999999999,-9
C516581,16168.0,2010-07-21 13:19:00,-3.9,-2
C516582,14915.0,2010-07-21 13:21:00,-9.95,-1
C516584,15079.0,2010-07-21 13:24:00,-7.95,-1
C516585,15732.0,2010-07-21 13:24:00,-29.700000000000003,-6
C516589,15005.0,2010-07-21 13:40:00,-18.95,-5
C516594,15981.0,2010-07-21 14:00:00,-19.5,-10
C516596,13078.0,2010-07-21 14:02:00,-11.05,-2
C516597,16701.0,2010-07-21 14:03:00,-26.25,-7
C516598,13895.0,2010-07-21 14:04:00,-79.95,-1
C516599,16054.0,2010-07-21 14:05:00,-3.75,-1
C516600,13012.0,2010-07-21 14:07:00,-31.429999999999996,-17
C516602,14938.0,2010-07-21 14:19:00,-20.25,-7
C516603,16556.0,2010-07-21 14:21:00,-2.5,-2
C516604,17680.0,2010-07-21 14:22:00,-34.95,-1
C516605,14299.0,2010-07-21 14:27:00,-21.9,-2
C516606,14766.0,2010-07-21 14:30:00,-23.55,-10
C516636,12693.0,2010-07-22 11:14:00,-19.8,-4
C516645,13564.0,2010-07-22 11:25:00,-5.1,-2
C516657,17090.0,2010-07-22 11:28:00,-91.44,-24
C516712,14895.0,2010-07-22 12:17:00,-119.8,-4
C516722,14527.0,2010-07-22 12:30:00,-15.0,-1
C516745,15563.0,2010-07-22 14:51:00,-5.04,-12
C516754,13889.0,2010-07-22 16:32:00,-121.5,-18
C516762,17113.0,2010-07-22 17:00:00,-41.85,-7
C516763,13946.0,2010-07-22 17:02:00,-130.8,-24
C516764,14199.0,2010-07-22 17:05:00,-91.80000000000001,-12
C516765,17145.0,2010-07-22 17:10:00,-12.75,-1
C516766,16170.0,2010-07-22 17:11:00,-6.6,-4
C516784,12755.0,2010-07-23 09:28:00,-617.5,-358
C516799,14606.0,2010-07-23 10:43:00,-5.07,-2
C516838,14477.0,2010-07-23 11:09:00,-3.9,-2
C516881,18097.0,2010-07-23 13:45:00,-4.949999999999999,-3
C516882,14739.0,2010-07-23 14:10:00,-8.850000000000001,-3
C516883,14895.0,2010-07-23 14:11:00,-88.5,-1
C516894,12963.0,2010-07-23 15:16:00,-73.20000000000002,-24
C516912,14156.0,2010-07-25 11:06:00,-142.8,-50
C516934,17969.0,2010-07-25 13:10:00,-7.95,-1
C516947,13276.0,2010-07-25 15:25:00,-12.75,-1
C516952,13148.0,2010-07-25 15:38:00,-2.95,-1
C516958,14938.0,2010-07-25 16:00:00,-12.75,-1
C516965,12451.0,2010-07-26 09:29:00,-21.35,-13
C516971,14422.0,2010-07-26 10:31:00,-60.7,-6
C516972,14205.0,2010-07-26 10:33:00,-19.7,-2
C516974,17469.0,2010-07-26 10:36:00,-2.95,-1
C516979,16150.0,2010-07-26 10:56:00,-24.55,-5
C517054,14420.0,2010-07-26 12:52:00,-1.95,-1
C517056,12590.0,2010-07-26 13:06:00,-4.95,-1
C517058,14236.0,2010-07-26 13:20:00,-2.95,-1
C517063,16555.0,2010-07-26 13:39:00,-462.54,-570
C517064,16555.0,2010-07-26 13:40:00,-270.6,-132
C517067,16555.0,2010-07-26 13:42:00,-416.95,-165
C517068,16555.0,2010-07-26 13:46:00,-479.7,-774
C517075,16656.0,2010-07-26 14:04:00,-14.25,-15
C517136,15051.0,2010-07-27 10:34:00,-15.0,-12
C517219,15788.0,2010-07-27 12:31:00,-6.300000000000001,-3
C517227,17408.0,2010-07-27 13:16:00,-151.20000000000002,-72
C517231,16422.0,2010-07-27 13:34:00,-32.400000000000006,-120
C517234,17841.0,2010-07-27 13:47:00,-5.5,-2
C517244,15306.0,2010-07-27 14:43:00,-3.75,-1
C517245,12421.0,2010-07-27 14:53:00,-5.0,-4
C517258,18102.0,2010-07-27 16:54:00,-1282.4,-280
C517261,13178.0,2010-07-27 17:17:00,-18.05,-5
C517262,16422.0,2010-07-27 17:22:00,-6.0,-1
C517263,16029.0,2010-07-27 17:35:00,-142.0,-1
C517320,13982.0,2010-07-28 11:56:00,-6.75,-3
C517335,14527.0,2010-07-28 13:17:00,-9.38,-1
C517349,15694.0,2010-07-28 14:28:00,-82.99999999999999,-8
C517350,15251.0,2010-07-28 14:29:00,-23.32,-22
C517356,16128.0,2010-07-28 15:23:00,-6.6,-4
C517363,14590.0,2010-07-28 16:40:00,-14.7,-2
C517364,14898.0,2010-07-28 16:43:00,-27.6,-4
C517367,17096.0,2010-07-28 16:59:00,-7.95,-1
C517368,13089.0,2010-07-28 17:01:00,-41.55,-9
C517369,15283.0,2010-07-28 17:02:00,-12.9,-2
C517370,17364.0,2010-07-28 17:03:00,-1.95,-1
C517371,13266.0,2010-07-28 17:04:00,-1.65,-1
C517373,15394.0,2010-07-28 17:06:00,-25.5,-2
C517374,15600.0,2010-07-28 17:10:00,-20.6,-6
C517375,16558.0,2010-07-28 17:10:00,-2.55,-1
C517376,15521.0,2010-07-28 17:11:00,-1.95,-1
C517378,14000.0,2010-07-28 17:13:00,-27.8,-4
C517379,17677.0,2010-07-28 17:14:00,-23.65,-3
C517380,15079.0,2010-07-28 17:16:00,-40.8,-4
C517383,16984.0,2010-07-28 17:29:00,-2.12,-2
C517458,17188.0,2010-07-29 11:30:00,-18.55,-5
C517459,17602.0,2010-07-29 11:32:00,-4.55,-3
C517461,14911.0,2010-07-29 11:35:00,-29.95,-1
C517462,16975.0,2010-07-29 11:36:00,-8.850000000000001,-3
C517463,13102.0,2010-07-29 11:39:00,-38.95,-5
C517464,16670.0,2010-07-29 11:42:00,-29.5,-10
C517465,17865.0,2010-07-29 11:44:00,-39.14,-15
C517466,13288.0,2010-07-29 11:46:00,-35.45,-3
C517468,16176.0,2010-07-29 11:48:00,-39.599999999999994,-24
C517469,14680.0,2010-07-29 11:53:00,-41.239999999999995,-26
C517470,12472.0,2010-07-29 11:55:00,-12.0,-10
C517472,14861.0,2010-07-29 11:58:00,-10.91,-8
C517473,16779.0,2010-07-29 12:00:00,-52.410000000000004,-16
C517475,13446.0,2010-07-29 12:05:00,-7.95,-1
C517476,14608.0,2010-07-29 12:08:00,-79.5,-10
C517477,16705.0,2010-07-29 12:09:00,-2.55,-1
C517480,14028.0,2010-07-29 12:24:00,-3610.5,-1
C517484,17612.0,2010-07-29 12:31:00,-23.6,-8
C517488,13239.0,2010-07-29 12:35:00,-14.850000000000001,-3
C517489,14870.0,2010-07-29 12:40:00,-10.95,-1
C517490,13371.0,2010-07-29 12:44:00,-8.5,-1
C517519,13584.0,2010-07-29 13:55:00,-44.0,-85
C517536,16933.0,2010-07-29 15:36:00,-5.5,-2
C517544,14543.0,2010-07-29 17:00:00,-24.0,-1
C517556,15998.0,2010-07-29 19:20:00,-14.95,-1
C517559,17714.0,2010-07-30 07:33:00,-1.65,-1
C517560,16278.0,2010-07-30 07:41:00,-9.95,-1
C517562,15827.0,2010-07-30 07:47:00,-39.7,-4
